::ffff:127.0.0.1 - - [13/Sep/2020:15:23:00 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:23:11 +0000] "GET /api/veiculos/1 HTTP/1.1" 200 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:23:13 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:23:40 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:23:40 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:24:09 +0000] "GET /api/veiculos/3 HTTP/1.1" 200 39 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:24:11 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:24:33 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:24:33 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:24:33 +0000] "GET /api/veiculos/1 HTTP/1.1" 200 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:24:33 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:24:59 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:24:59 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:25:02 +0000] "GET /api/veiculos/1 HTTP/1.1" 200 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:25:14 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:25:22 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:25:22 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:25:22 +0000] "GET /api/veiculos/1 HTTP/1.1" 200 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:25:33 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:25:46 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:25:46 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:25:46 +0000] "GET /api/veiculos/1 HTTP/1.1" 200 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:25:49 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:32:15 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:32:15 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:32:15 +0000] "GET /api/veiculos/1 HTTP/1.1" 200 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:32:15 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:32:32 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:32:32 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:32:32 +0000] "GET /api/veiculos/1 HTTP/1.1" 200 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:32:32 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:33:27 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:33:28 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:33:28 +0000] "GET /api/veiculos/1 HTTP/1.1" 200 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:33:28 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:33:28 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:33:28 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:33:31 +0000] "PUT /api/veiculos/2 HTTP/1.1" 200 109 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:33:52 +0000] "GET /api/veiculos HTTP/1.1" 200 2 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:33:52 +0000] "POST /api/veiculos HTTP/1.1" 201 116 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [13/Sep/2020:15:33:52 +0000] "GET /api/veiculos/1 HTTP/1.1" 200 116 "-" "node-superagent/3.8.3"
